name,type,start_time,duration,"data"
"wifiOrange","data",52.21609875,0.0009895,0x00
"mainboardGrey","data",52.21673225,0.0009895,0x00
"wifiOrange","data",52.21714975,0.0009895,0x00
"mainboardGrey","data",52.21778275,0.0009895,0x00
"wifiOrange","data",52.2182005,0.0009895,0x00
"mainboardGrey","data",52.218833,0.0009895,0x00
"wifiOrange","data",52.2192515,0.0009895,0x00
"mainboardGrey","data",52.219884,0.0009895,0x00
"wifiOrange","data",52.2203025,0.0009895,0x00
"mainboardGrey","data",52.2209345,0.0009895,0x4B
"wifiOrange","data",52.2213535,0.0009895,0x00
"mainboardGrey","data",52.2219885,0.0009895,0x64
"wifiOrange","data",52.2224045,0.0009895,0x00
